,score,predicate,subject,object
13588,1,36995,29291,34368
13589,1,36995,35249,34569
13590,1,36995,32685,34497
13591,1,36995,36721,34980
13592,1,36995,26893,34586
13593,1,36995,35230,35259
13594,1,36995,29485,26559
13595,1,36995,32082,35417
13596,1,36995,30079,34424
13597,1,36995,36204,35278
13598,1,36995,27662,31768
13599,1,36995,29867,34323
13600,1,36995,27434,34309
13601,1,36995,31545,35414
13602,1,36995,35350,34283
13603,1,36995,33484,33835
13604,1,36995,32148,34779
13605,1,36995,29200,34461
13606,1,36995,31920,34351
13607,1,36995,29260,29725
13608,1,36995,27558,34305
13609,1,36995,28958,34522
13610,1,36995,33620,35460
13611,1,36995,27193,34320
13612,1,36995,36570,35461
13613,1,36995,34184,29651
13614,1,36995,36670,34452
13615,1,36995,29440,26585
13616,1,36995,30104,35437
13617,1,36995,36749,34454
13618,1,36995,28075,33613
13619,1,36995,30654,34393
13620,1,36995,31890,34833
13621,1,36995,31638,34403
13622,1,36995,34011,34394
13623,1,36995,27759,34360
13624,1,36995,33103,35426
13625,1,36995,27515,33835
13626,1,36995,33146,35418
13627,1,36995,29970,35280
13628,1,36995,28641,29651
13629,1,36995,34456,33600
13630,1,36995,32886,30956
13631,1,36995,28067,35297
13632,1,36995,29591,34327
13633,1,36995,32320,34835
13634,1,36995,33420,26754
13635,1,36995,33047,34378
13636,1,36995,27855,34357
13637,1,36995,33062,34830
13638,1,36995,32114,34391
13639,1,36995,32530,30289
13640,1,36995,36008,34291
13641,1,36995,32647,34388
13642,1,36995,35041,33315
13643,1,36995,36400,27131
13644,1,36995,33143,34292
13645,1,36995,30371,33575
13646,1,36995,29423,34835
13647,1,36995,29595,34363
13648,1,36995,35530,34306
13649,1,36995,34751,27241
13650,1,36995,35722,34978
13651,1,36995,34106,27222
13652,1,36995,29125,26540
13653,1,36995,33806,26515
13654,1,36995,31381,35464
13655,1,36995,27571,33856
13656,1,36995,34806,26556
13657,1,36995,33310,34308
13658,1,36995,29058,34323
13659,1,36995,30657,36115
13660,1,36995,30619,26553
13661,1,36995,30375,36253
13662,1,36995,28875,35291
13663,1,36995,30668,30236
13664,1,36995,35652,34380
13665,1,36995,33129,34262
13666,1,36995,32270,26566
13667,1,36995,27326,26532
13668,1,36995,27083,35447
13669,1,36995,33862,34519
13670,1,36995,26954,30599
13671,1,36995,36141,35461
13672,1,36995,27918,26582
13673,1,36995,34382,33786
13674,1,36995,36869,34457
13675,1,36995,29477,34680
13676,1,36995,31959,34477
13677,1,36995,26657,36258
13678,1,36995,32963,34681
13679,1,36995,34704,36259
13680,1,36995,30164,33835
13681,1,36995,34313,34519
13682,1,36995,32159,34584
13683,1,36995,36392,35473
13684,1,36995,28378,35288
13685,1,36995,30921,34437
13686,1,36995,35736,34678
13687,1,36995,30315,34370
13688,1,36995,32944,33864
13689,1,36995,34892,34459
13690,1,36995,28025,35468
13691,1,36995,33698,34828
13692,1,36995,29295,31685
13693,1,36995,35323,36325
13694,1,36995,29048,34449
13695,1,36995,33290,34285
13696,1,36995,34042,34301
13697,1,36995,30446,34406
13698,1,36995,29504,36318
13699,1,36995,36901,34477
13700,1,36995,26659,34265
13701,1,36995,36050,33881
13702,1,36995,29209,35261
13703,1,36995,29547,34317
13704,1,36995,29983,34389
13705,1,36995,33983,34393
13706,1,36995,29335,34405
13707,1,36995,29207,34364
13708,1,36995,28732,35276
13709,1,36995,35540,26617
13710,1,36995,33298,34589
13711,1,36995,32583,35442
13712,1,36995,32505,36350
13713,1,36995,36754,34692
13714,1,36995,31019,34317
13715,1,36995,33104,33835
13716,1,36995,31716,34569
13717,1,36995,33300,26577
13718,1,36995,33316,27049
13719,1,36995,36243,26537
13720,1,36995,29007,26502
13721,1,36995,31789,35408
13722,1,36995,29062,35270
13723,1,36995,31316,36350
13724,1,36995,32274,35458
13725,1,36995,34925,35434
13726,1,36995,32606,33613
13727,1,36995,31557,28001
13728,1,36995,29467,36259
13729,1,36995,32942,26577
13730,1,36995,31600,34271
13731,1,36995,34091,35403
13732,1,36995,31432,26605
13733,1,36995,27728,31641
13734,1,36995,33969,30543
13735,1,36995,33972,34283
13736,1,36995,32423,34772
13737,1,36995,36581,34387
13738,1,36995,28618,34439
13739,1,36995,32717,34365
13740,1,36995,28686,26548
13741,1,36995,36569,34380
13742,1,36995,27436,34587
13743,1,36995,33455,36261
13744,1,36995,36921,34353
13745,1,36995,35674,34467
13746,1,36995,27618,30922
13747,1,36995,27520,35441
13748,1,36995,27475,34663
13749,1,36995,30680,34829
13750,1,36995,34179,34281
13751,1,36995,30748,35471
13752,1,36995,29195,34522
13753,1,36995,32980,34414
13754,1,36995,36926,27092
13755,1,36995,36683,33323
13756,1,36995,27556,35413
13757,1,36995,34812,30805
13758,1,36995,33160,26531
13759,1,36995,36880,36246
13760,1,36995,36847,34421
13761,1,36995,35353,30834
13762,1,36995,33507,34288
13763,1,36995,35728,31661
13764,1,36995,31955,26599
13765,1,36995,30854,35279
13766,1,36995,29223,34296
13767,1,36995,28069,34466
13768,1,36995,30242,35287
13769,1,36995,30716,34448
13770,1,36995,30117,34446
13771,1,36995,31725,31622
13772,1,36995,29543,35431
13773,1,36995,32484,35457
13774,1,36995,33346,34873
13775,1,36995,33408,27478
13776,1,36995,36988,34486
13777,1,36995,27047,36286
13778,1,36995,28435,34328
13779,1,36995,35473,34764
13780,1,36995,32852,27758
13781,1,36995,33218,30821
13782,1,36995,30889,34991
13783,1,36995,33126,33881
13784,1,36995,32106,33864
13785,1,36995,29222,31420
13786,1,36995,27332,33315
13787,1,36995,34083,35457
13788,1,36995,32199,34982
13789,1,36995,31105,26506
13790,1,36995,29322,35439
13791,1,36995,29511,34313
13792,1,36995,35646,34488
13793,1,36995,32646,26540
13794,1,36995,31186,34463
13795,1,36995,33038,35411
13796,1,36995,35044,33835
13797,1,36995,31219,26523
13798,1,36995,32691,26527
13799,1,36995,34729,34314
13800,1,36995,31029,34666
13801,1,36995,27519,36247
13802,1,36995,34568,27687
13803,1,36995,34026,34623
13804,1,36995,26695,31373
13805,1,36995,30844,36262
13806,1,36995,28956,26585
13807,1,36995,36931,30878
13808,1,36995,36666,35466
13809,1,36995,30624,36037
13810,1,36995,32128,35410
13811,1,36995,28804,27687
13812,1,36995,27187,34262
13813,1,36995,28384,35414
13814,1,36995,30133,33613
13815,1,36995,27194,34381
13816,1,36995,32981,27092
13817,1,36995,27989,27716
13818,1,36995,28737,34275
13819,1,36995,35396,35443
13820,1,36995,27552,31661
13821,1,36995,29104,33882
13822,1,36995,31636,33600
13823,1,36995,27870,34619
13824,1,36995,36423,34413
13825,1,36995,34240,30564
13826,1,36995,30076,34305
13827,1,36995,28750,31677
13828,1,36995,30313,31722
13829,1,36995,28825,34435
13830,1,36995,32389,34349
13831,1,36995,35642,27729
13832,1,36995,30864,34322
13833,1,36995,33359,34830
13834,1,36995,28811,35431
13835,1,36995,35708,34681
13836,1,36995,29412,34837
13837,1,36995,31363,34389
13838,1,36995,29508,34424
13839,1,36995,32381,35466
13840,1,36995,33743,30805
13841,1,36995,30610,33600
13842,1,36995,34968,27756
13843,1,36995,28135,35279
13844,1,36995,34573,31766
13845,1,36995,29415,35462
13846,1,36995,27503,34306
13847,1,36995,33287,33358
13848,1,36995,29365,34303
13849,1,36995,34210,34583
13850,1,36995,34317,33786
13851,1,36995,33078,27495
13852,1,36995,33348,33859
13853,1,36995,31161,34334
13854,1,36995,32597,34434
13855,1,36995,36242,26580
13856,1,36995,30893,26588
13857,1,36995,29868,30562
13858,1,36995,31087,34338
13859,1,36995,29372,30836
13860,1,36995,33041,33854
13861,1,36995,31849,34344
13862,1,36995,34498,34387
13863,1,36995,30750,27495
13864,1,36995,29759,35288
13865,1,36995,26892,34365
13866,1,36995,27340,33416
13867,1,36995,30517,36248
13868,1,36995,27691,34407
13869,1,36995,29502,34460
13870,1,36995,31785,36318
13871,1,36995,36808,36315
13872,1,36995,29770,35444
13873,1,36995,29094,34322
13874,1,36995,31751,27433
13875,1,36995,27894,34488
13876,1,36995,30008,34370
13877,1,36995,30353,34269
13878,1,36995,29544,34393
13879,1,36995,30769,34621
13880,1,36995,27958,36286
13881,1,36995,33588,27718
13882,1,36995,35047,26673
13883,1,36995,35702,34397
13884,1,36995,34231,34462
13885,1,36995,33977,35286
13886,1,36995,30714,36261
13887,1,36995,32943,34593
13888,1,36995,34866,33315
13889,1,36995,36946,34990
13890,1,36995,28438,27197
13891,1,36995,30806,34983
13892,1,36995,36426,35471
13893,1,36995,28869,35262
13894,1,36995,31818,34488
13895,1,36995,34295,33600
13896,1,36995,28204,27135
13897,1,36995,31963,34763
13898,1,36995,32357,30957
13899,1,36995,36682,36111
13900,1,36995,29193,34586
13901,1,36995,33474,36043
13902,1,36995,36353,34973
13903,1,36995,36873,30860
13904,1,36995,29136,34426
13905,1,36995,36968,33835
13906,1,36995,35721,35283
13907,1,36995,29227,34753
13908,1,36995,27815,34403
13909,1,36995,29946,27049
13910,1,36995,32771,34380
13911,1,36995,31042,27249
13912,1,36995,31354,28008
13913,1,36995,31053,34530
13914,1,36995,30367,34417
13915,1,36995,30152,35434
13916,1,36995,35788,34585
13917,1,36995,33127,35412
13918,1,36995,26928,34346
13919,1,36995,30037,34350
13920,1,36995,31416,35261
13921,1,36995,34840,34584
13922,1,36995,29334,27651
13923,1,36995,29977,34476
13924,1,36995,31106,34554
13925,1,36995,34107,34462
13926,1,36995,30547,33600
13927,1,36995,32442,26513
13928,1,36995,29221,35070
13929,1,36995,27957,36066
13930,1,36995,27281,34433
13931,1,36995,27848,35404
13932,1,36995,28521,26577
13933,1,36995,29051,34275
13934,1,36995,35198,34985
13935,1,36995,36539,26565
13936,1,36995,31217,34488
13937,1,36995,30243,29717
13938,1,36995,29698,26910
13939,1,36995,34801,34341
13940,1,36995,27480,34370
13941,1,36995,30627,33613
13942,1,36995,34104,27557
13943,1,36995,30201,34318
13944,1,36995,28451,30594
13945,1,36995,35179,35438
13946,1,36995,29409,27716
13947,1,36995,31296,26541
13948,1,36995,29756,26583
13949,1,36995,32726,35296
13950,1,36995,28235,26570
13951,1,36995,27987,31373
13952,1,36995,29888,35273
13953,1,36995,30023,26516
13954,1,36995,32297,26582
13955,1,36995,32292,36250
13956,1,36995,27993,34439
13957,1,36995,33313,36079
13958,1,36995,30374,34286
13959,1,36995,36900,34621
13960,1,36995,33752,35268
13961,1,36995,34208,34271
13962,1,36995,35001,33613
13963,1,36995,27579,35286
13964,1,36995,28814,26847
13965,1,36995,32050,31641
13966,1,36995,29978,36252
13967,1,36995,34269,34764
13968,1,36995,32527,26533
13969,1,36995,31595,33836
13970,1,36995,33058,30993
13971,1,36995,32775,34693
13972,1,36995,33603,33835
13973,1,36995,32936,26574
13974,1,36995,33195,34374
13975,1,36995,29641,35422
13976,1,36995,36633,33613
13977,1,36995,29662,34450
13978,1,36995,36075,27031
13979,1,36995,31069,34304
13980,1,36995,28335,34838
13981,1,36995,30304,34682
13982,1,36995,29410,26570
13983,1,36995,29703,26540
13984,1,36995,28971,36113
13985,1,36995,27058,34341
13986,1,36995,36477,33854
13987,1,36995,27009,26589
13988,1,36995,35527,31768
13989,1,36995,34999,31641
13990,1,36995,31149,34343
13991,1,36995,27236,28008
13992,1,36995,36669,34416
13993,1,36995,33997,34354
13994,1,36995,32111,34320
13995,1,36995,28480,26574
13996,1,36995,36358,30885
13997,1,36995,27079,35462
13998,1,36995,27195,33530
13999,1,36995,32790,34683
14000,1,36995,33677,34301
14001,1,36995,30755,26597
14002,1,36995,32271,36312
14003,1,36995,26745,34399
14004,1,36995,30474,34320
14005,1,36995,31414,33613
14006,1,36995,31869,34434
14007,1,36995,34752,34384
14008,1,36995,28772,34694
14009,1,36995,31377,34555
14010,1,36995,34946,33366
14011,1,36995,31094,34452
14012,1,36995,32824,34329
14013,1,36995,29951,27495
14014,1,36995,27951,34372
14015,1,36995,34932,33315
14016,1,36995,30991,34988
14017,1,36995,36628,35409
14018,1,36995,26507,33786
14019,1,36995,31039,34346
14020,1,36995,31506,26543
14021,1,36995,26668,34764
14022,1,36995,31717,34277
14023,1,36995,30316,34266
14024,1,36995,34132,34977
14025,1,36995,31541,26586
14026,1,36995,32156,36278
14027,1,36995,32035,35295
14028,1,36995,32677,34592
14029,1,36995,36251,33786
14030,1,36995,35991,26648
14031,1,36995,28913,28012
14032,1,36995,30247,26769
14033,1,36995,35324,35259
14034,1,36995,32488,26502
14035,1,36995,34152,34425
14036,1,36995,32739,34680
14037,1,36995,30570,34447
14038,1,36995,27408,36252
14039,1,36995,29289,34303
14040,1,36995,33697,34380
14041,1,36995,29213,35446
14042,1,36995,27890,26550
14043,1,36995,27218,33793
14044,1,36995,28582,26747
14045,1,36995,33885,33857
14046,1,36995,34340,33600
14047,1,36995,35869,34274
14048,1,36995,26662,34306
14049,1,36995,29596,34284
14050,1,36995,33564,34332
14051,1,36995,27893,26527
14052,1,36995,26787,33873
14053,1,36995,28056,34834
14054,1,36995,32725,34838
14055,1,36995,28478,34415
14056,1,36995,30188,35273
14057,1,36995,33704,33793
14058,1,36995,31828,35443
14059,1,36995,36561,34530
14060,1,36995,29106,34408
14061,1,36995,27643,34488
14062,1,36995,27449,26520
14063,1,36995,28398,33613
14064,1,36995,33595,27336
14065,1,36995,28271,26597
14066,1,36995,31438,26899
14067,1,36995,28147,31641
14068,1,36995,29099,26511
14069,1,36995,30073,26549
14070,1,36995,27770,26574
14071,1,36995,29538,35272
14072,1,36995,31419,35455
14073,1,36995,27082,31088
14074,1,36995,31982,33881
14075,1,36995,27450,34514
14076,1,36995,30297,29717
14077,1,36995,33083,26549
14078,1,36995,36219,27757
14079,1,36995,28383,34340
14080,1,36995,30344,34312
14081,1,36995,36406,27718
14082,1,36995,33048,26561
14083,1,36995,29923,34325
14084,1,36995,32417,34348
14085,1,36995,28541,34320
14086,1,36995,31915,26552
14087,1,36995,32051,34431
14088,1,36995,34128,34836
14089,1,36995,34903,34374
14090,1,36995,36463,34664
14091,1,36995,35638,33380
14092,1,36995,28275,30543
14093,1,36995,33920,34770
14094,1,36995,36357,33388
14095,1,36995,27964,33865
14096,1,36995,30899,26605
14097,1,36995,34947,35292
14098,1,36995,27335,30836
14099,1,36995,36862,27098
14100,1,36995,29635,34412
14101,1,36995,32501,36260
14102,1,36995,28165,26563
14103,1,36995,28355,26526
14104,1,36995,32842,26585
14105,1,36995,27763,26531
14106,1,36995,27113,34457
14107,1,36995,36809,34364
14108,1,36995,32008,34444
14109,1,36995,30825,33859
14110,1,36995,35238,36116
14111,1,36995,26556,33786
14112,1,36995,35248,27098
14113,1,36995,34799,29717
14114,1,36995,32337,34344
14115,1,36995,31315,34428
14116,1,36995,28510,35279
14117,1,36995,35326,34667
14118,1,36995,32132,36079
14119,1,36995,33524,35414
14120,1,36995,34387,33786
14121,1,36995,27282,34497
14122,1,36995,28241,36081
14123,1,36995,28578,26546
14124,1,36995,36868,34770
14125,1,36995,27680,34357
14126,1,36995,29932,36110
14127,1,36995,35474,36247
14128,1,36995,26666,33358
14129,1,36995,28844,26754
14130,1,36995,31180,34437
14131,1,36995,27784,31752
14132,1,36995,32416,36079
14133,1,36995,35790,26548
14134,1,36995,28687,34836
14135,1,36995,26581,34309
14136,1,36995,36338,30820
14137,1,36995,31351,36286
14138,1,36995,26784,27286
14139,1,36995,34881,34588
14140,1,36995,28544,35429
14141,1,36995,28295,26555
14142,1,36995,27188,34515
14143,1,36995,31758,29574
14144,1,36995,36174,26527
14145,1,36995,31174,34463
14146,1,36995,31914,35066
14147,1,36995,36841,31334
14148,1,36995,36885,26533
14149,1,36995,33046,26517
14150,1,36995,30996,34302
14151,1,36995,31320,33613
14152,1,36995,30601,26587
14153,1,36995,36397,34371
14154,1,36995,26624,33327
14155,1,36995,31542,26539
14156,1,36995,31497,26545
14157,1,36995,27795,30885
14158,1,36995,28472,34288
14159,1,36995,30156,34621
14160,1,36995,29851,28008
14161,1,36995,32336,35435
14162,1,36995,33625,35436
14163,1,36995,35843,35450
14164,1,36995,36100,34335
14165,1,36995,36756,26914
14166,1,36995,29452,31622
14167,1,36995,30381,36109
14168,1,36995,36942,34311
14169,1,36995,28921,34529
14170,1,36995,29194,35283
14171,1,36995,26650,36252
14172,1,36995,33658,34744
14173,1,36995,30153,34408
14174,1,36995,31043,35450
14175,1,36995,27280,35408
14176,1,36995,29028,34301
14177,1,36995,35621,34417
14178,1,36995,26788,34346
14179,1,36995,35489,34358
14180,1,36995,29735,36262
14181,1,36995,26582,33786
14182,1,36995,29784,35464
14183,1,36995,29696,34308
14184,1,36995,27885,36082
14185,1,36995,33968,34441
14186,1,36995,30003,34303
14187,1,36995,29597,33868
14188,1,36995,32598,34392
14189,1,36995,28722,33753
14190,1,36995,36906,35425
14191,1,36995,28938,36111
14192,1,36995,35957,34990
14193,1,36995,34442,33600
14194,1,36995,28794,33680
14195,1,36995,26844,36262
14196,1,36995,35333,34763
14197,1,36995,28422,34977
14198,1,36995,32574,34330
14199,1,36995,32486,36287
14200,1,36995,31952,35271
14201,1,36995,31747,26544
14202,1,36995,34541,26548
14203,1,36995,29921,27366
14204,1,36995,28963,33753
14205,1,36995,28088,34416
14206,1,36995,31904,29717
14207,1,36995,29391,26644
14208,1,36995,29006,35280
14209,1,36995,28747,35402
14210,1,36995,26871,34974
14211,1,36995,27201,26586
14212,1,36995,33242,26648
14213,1,36995,35504,26495
14214,1,36995,26891,27757
14215,1,36995,35275,33786
14216,1,36995,28207,26511
14217,1,36995,26865,35282
14218,1,36995,27658,26521
14219,1,36995,30154,33605
14220,1,36995,35079,34417
14221,1,36995,30082,30614
14222,1,36995,31868,26586
14223,1,36995,36915,35289
14224,1,36995,36327,34836
14225,1,36995,33737,35282
14226,1,36995,34082,30808
14227,1,36995,30028,34323
14228,1,36995,35199,30836
14229,1,36995,33923,34582
14230,1,36995,36773,36263
14231,1,36995,34628,36264
14232,1,36995,30194,27731
14233,1,36995,33734,31721
14234,1,36995,33809,34452
14235,1,36995,29556,34833
14236,1,36995,27641,31486
14237,1,36995,32930,27031
14238,1,36995,34485,31420
14239,1,36995,31794,26835
14240,1,36995,29000,26534
14241,1,36995,34527,27222
14242,1,36995,32342,30610
14243,1,36995,27678,35463
14244,1,36995,29091,35066
14245,1,36995,32988,27495
14246,1,36995,32180,31088
14247,1,36995,28783,34432
14248,1,36995,33050,29717
14249,1,36995,29163,34291
14250,1,36995,35730,26564
14251,1,36995,33503,33323
14252,1,36995,30890,34397
14253,1,36995,33198,26501
14254,1,36995,31083,35290
14255,1,36995,26935,34270
14256,1,36995,33433,30993
14257,1,36995,31704,35286
14258,1,36995,30561,35428
14259,1,36995,33070,35416
14260,1,36995,31990,34310
14261,1,36995,30229,34297
14262,1,36995,33453,34437
14263,1,36995,28403,34763
14264,1,36995,27817,35067
14265,1,36995,36152,34399
14266,1,36995,32902,34987
14267,1,36995,30946,34529
14268,1,36995,33565,34451
14269,1,36995,33687,34763
14270,1,36995,33010,28008
14271,1,36995,30546,34763
14272,1,36995,26675,34268
14273,1,36995,34675,30599
14274,1,36995,30681,33865
14275,1,36995,36584,27674
14276,1,36995,32765,34585
14277,1,36995,33011,36247
14278,1,36995,30670,34290
14279,1,36995,29100,35405
14280,1,36995,36041,34310
14281,1,36995,35842,34381
14282,1,36995,32153,34280
14283,1,36995,28888,34402
14284,1,36995,32817,33881
14285,1,36995,35153,27857
14286,1,36995,35351,27111
14287,1,36995,33633,26597
14288,1,36995,30348,34585
14289,1,36995,28573,34443
14290,1,36995,32110,30614
14291,1,36995,28639,34989
14292,1,36995,30606,36251
14293,1,36995,28718,26507
14294,1,36995,32565,27718
14295,1,36995,36480,34987
14296,1,36995,36799,27478
14297,1,36995,34953,36249
14298,1,36995,29351,35066
14299,1,36995,29720,34411
14300,1,36995,31026,35263
14301,1,36995,34244,34328
14302,1,36995,26967,35470
14303,1,36995,27239,35279
14304,1,36995,28595,34466
14305,1,36995,35442,33600
14306,1,36995,33505,26562
14307,1,36995,30804,30614
14308,1,36995,30160,31636
14309,1,36995,33124,34291
14310,1,36995,28461,35404
14311,1,36995,35998,35447
14312,1,36995,35017,33861
14313,1,36995,30349,34582
14314,1,36995,35231,34277
14315,1,36995,32257,26847
14316,1,36995,29078,29717
14317,1,36995,28549,34419
14318,1,36995,27146,34465
14319,1,36995,32286,35467
