,predicate,subject,object,sub,pred,obj
23629,9246,11990,5160,5160,9246,11990
23630,5339,11990,4516,4516,5339,11990
23631,10083,11990,8776,8776,10083,11990
23632,1887,11990,10186,10186,1887,11990
23633,8181,11990,4247,4247,8181,11990
23634,7871,11990,8652,8652,7871,11990
23635,7312,11990,5571,5571,7312,11990
23636,7810,11990,8083,8083,7810,11990
23637,9984,11990,1612,1612,9984,11990
23638,11398,11990,9174,9174,11398,11990
23639,7258,11990,10956,10956,7258,11990
23640,1527,11990,5336,5336,1527,11990
23641,5787,11990,1863,1863,5787,11990
23642,6221,11990,5148,5148,6221,11990
23643,7934,11990,11682,11682,7934,11990
23644,2022,11990,6920,6920,2022,11990
23645,10286,11990,4641,4641,10286,11990
23646,2051,11990,7525,7525,2051,11990
23647,9109,11990,3457,3457,9109,11990
23648,11483,11990,3329,3329,11483,11990
23649,5019,11990,11385,11385,5019,11990
23650,9829,11990,7613,7613,9829,11990
23651,11348,11990,9554,9554,11348,11990
23652,1761,11990,11893,11893,1761,11990
23653,8910,11990,2330,2330,8910,11990
23654,5381,11990,2342,2342,5381,11990
23655,11416,11990,6655,6655,11416,11990
23656,10028,11990,6679,6679,10028,11990
23657,2586,11990,2767,2767,2586,11990
23658,6130,11990,10395,10395,6130,11990
23659,2566,11990,5896,5896,2566,11990
23660,6331,11990,7244,7244,6331,11990
23661,5843,11990,3326,3326,5843,11990
23662,11986,11990,2651,2651,11986,11990
23663,2657,11990,1748,1748,2657,11990
23664,3121,11990,3961,3961,3121,11990
23665,8799,11990,10022,10022,8799,11990
23666,10136,11990,5642,5642,10136,11990
23667,5877,11990,11263,11263,5877,11990
23668,5737,11990,5341,5341,5737,11990
23669,8885,11990,6120,6120,8885,11990
23670,10704,11990,7862,7862,10704,11990
23671,10192,11990,9046,9046,10192,11990
23672,10122,11990,7640,7640,10122,11990
23673,3126,11990,1853,1853,3126,11990
23674,3186,11990,7717,7717,3186,11990
23675,2574,11990,5465,5465,2574,11990
23676,6406,11990,4514,4514,6406,11990
23677,2434,11990,4718,4718,2434,11990
23678,8590,11990,6880,6880,8590,11990
23679,10337,11990,8085,8085,10337,11990
23680,11434,11990,8435,8435,11434,11990
23681,5909,11990,6219,6219,5909,11990
23682,7515,11990,4870,4870,7515,11990
23683,6841,11990,10790,10790,6841,11990
23684,9261,11990,11917,11917,9261,11990
23685,5935,11990,3406,3406,5935,11990
23686,4940,11990,7864,7864,4940,11990
23687,9557,11990,4154,4154,9557,11990
23688,11319,11990,2880,2880,11319,11990
23689,6099,11990,3498,3498,6099,11990
23690,4544,11990,4969,4969,4544,11990
23691,8170,11990,11910,11910,8170,11990
23692,2232,11990,6199,6199,2232,11990
23693,7307,11990,7720,7720,7307,11990
23694,7096,11990,5176,5176,7096,11990
23695,5312,11990,4069,4069,5312,11990
23696,2010,11990,4453,4453,2010,11990
23697,9705,11990,9735,9735,9705,11990
23698,3337,11990,4992,4992,3337,11990
23699,10004,11990,6962,6962,10004,11990
23700,11865,11990,8366,8366,11865,11990
23701,7114,11990,4166,4166,7114,11990
23702,9935,11990,8284,8284,9935,11990
23703,3731,11990,2869,2869,3731,11990
23704,8174,11990,6647,6647,8174,11990
23705,2648,11990,6985,6985,2648,11990
23706,10118,11990,3046,3046,10118,11990
23707,5820,11990,11926,11926,5820,11990
23708,11685,11990,5822,5822,11685,11990
23709,8015,11990,11694,11694,8015,11990
23710,2471,11990,4832,4832,2471,11990
23711,6711,11990,2786,2786,6711,11990
23712,7386,11990,4916,4916,7386,11990
23713,8989,11990,4630,4630,8989,11990
23714,2370,11990,3405,3405,2370,11990
23715,10604,11990,6222,6222,10604,11990
23716,7554,11990,7807,7807,7554,11990
23717,6039,11990,4909,4909,6039,11990
23718,8274,11990,3698,3698,8274,11990
23719,10813,11990,3614,3614,10813,11990
23720,3876,11990,7810,7810,3876,11990
23721,5234,11990,6971,6971,5234,11990
23722,11044,11990,9452,9452,11044,11990
23723,2611,11990,9115,9115,2611,11990
23724,7975,11990,5343,5343,7975,11990
23725,8684,11990,8380,8380,8684,11990
23726,2218,11990,3231,3231,2218,11990
23727,7213,11990,6451,6451,7213,11990
23728,5794,11990,6008,6008,5794,11990
23729,11711,11990,1825,1825,11711,11990
23730,4781,11990,7309,7309,4781,11990
23731,6209,11990,3829,3829,6209,11990
23732,6806,11990,7995,7995,6806,11990
23733,5479,11990,8354,8354,5479,11990
23734,10575,11990,7044,7044,10575,11990
23735,4286,11990,11260,11260,4286,11990
23736,10694,11990,1616,1616,10694,11990
23737,11306,11990,8657,8657,11306,11990
23738,10896,11990,7631,7631,10896,11990
23739,4633,11990,3819,3819,4633,11990
23740,10921,11990,7925,7925,10921,11990
23741,10188,11990,4797,4797,10188,11990
23742,9645,11990,4875,4875,9645,11990
23743,6641,11990,9914,9914,6641,11990
23744,4830,11990,3146,3146,4830,11990
23745,6506,11990,3270,3270,6506,11990
23746,8807,11990,11890,11890,8807,11990
23747,2507,11990,9807,9807,2507,11990
23748,1555,11990,6031,6031,1555,11990
23749,2950,11990,6668,6668,2950,11990
23750,10347,11990,2075,2075,10347,11990
23751,6188,11990,9928,9928,6188,11990
23752,6453,11990,8467,8467,6453,11990
23753,1566,11990,6775,6775,1566,11990
23754,4842,11990,6846,6846,4842,11990
23755,10930,11990,10871,10871,10930,11990
23756,10897,11990,2873,2873,10897,11990
23757,10409,11990,2963,2963,10409,11990
23758,9800,11990,9031,9031,9800,11990
23759,2972,11990,9448,9448,2972,11990
23760,2792,11990,3815,3815,2792,11990
23761,7436,11990,3435,3435,7436,11990
23762,2897,11990,5663,5663,2897,11990
23763,10551,11990,11279,11279,10551,11990
23764,11703,11990,5100,5100,11703,11990
23765,11463,11990,3715,3715,11463,11990
23766,4788,11990,6591,6591,4788,11990
23767,4948,11990,8749,8749,4948,11990
23768,3484,11990,11344,11344,3484,11990
23769,5023,11990,8011,8011,5023,11990
23770,11173,11990,1858,1858,11173,11990
23771,7280,11990,9025,9025,7280,11990
23772,3216,11990,4328,4328,3216,11990
23773,2231,11990,2086,2086,2231,11990
23774,10636,11990,11357,11357,10636,11990
23775,3071,11990,4690,4690,3071,11990
23776,3562,11990,2463,2463,3562,11990
23777,4717,11990,3331,3331,4717,11990
23778,11366,11990,9650,9650,11366,11990
23779,11911,11990,6953,6953,11911,11990
23780,6222,11990,3976,3976,6222,11990
23781,5098,11990,9421,9421,5098,11990
23782,3924,11990,6889,6889,3924,11990
23783,4021,11990,5718,5718,4021,11990
23784,2425,11990,2888,2888,2425,11990
23785,5231,11990,4428,4428,5231,11990
23786,1656,11990,6463,6463,1656,11990
23787,5327,11990,9380,9380,5327,11990
23788,2351,11990,10600,10600,2351,11990
23789,5136,11990,10190,10190,5136,11990
23790,7541,11990,7068,7068,7541,11990
23791,4466,11990,9802,9802,4466,11990
23792,11262,11990,1496,1496,11262,11990
23793,11869,11990,11791,11791,11869,11990
23794,11162,11990,1638,1638,11162,11990
23795,6358,11990,11795,11795,6358,11990
23796,11230,11990,9998,9998,11230,11990
23797,5333,11990,7159,7159,5333,11990
23798,2953,11990,8252,8252,2953,11990
23799,4278,11990,7518,7518,4278,11990
23800,4343,11990,7772,7772,4343,11990
23801,10301,11990,3052,3052,10301,11990
23802,3364,11990,6459,6459,3364,11990
23803,10589,11990,2964,2964,10589,11990
23804,8626,11990,7609,7609,8626,11990
23805,10938,11990,9478,9478,10938,11990
23806,10058,11990,10188,10188,10058,11990
23807,7460,11990,11457,11457,7460,11990
23808,3656,11990,2967,2967,3656,11990
23809,7560,11990,11681,11681,7560,11990
23810,7160,11990,6837,6837,7160,11990
23811,8349,11990,7998,7998,8349,11990
23812,7858,11990,5750,5750,7858,11990
23813,5762,11990,9202,9202,5762,11990
23814,3554,11990,10350,10350,3554,11990
23815,8510,11990,8356,8356,8510,11990
23816,4147,11990,4716,4716,4147,11990
23817,2506,11990,6077,6077,2506,11990
